iteration,n_pos,n_neg,mean_residual,mse,rmse,psnr,ssim,dssim,lpips,n_gaussians,bits_per_pixel,compression_ratio,storage_mb,original_bits,compressed_bits,quantization,bits_per_gaussian,l1,loss
1,56,72,0.052411604672670364,0.005562481004744768,0.074582040309906,22.547314520042146,0.6509236693382263,0.3490763306617737,0.4307716488838196,384,1.6875,14.222222222222221,0.01318359375,1572864,110592,fp32,288,0.043043289333581924,0.10424989759922028
2,62,66,0.043043289333581924,0.0044238087721168995,0.06651172041893005,23.542036545912435,0.7193348407745361,0.28066515922546387,0.3213258385658264,512,2.25,10.666666666666666,0.017578125,1572864,147456,fp32,288,0.036616288125514984,0.08542606234550476
3,65,63,0.036616288125514984,0.003663532668724656,0.060527123510837555,24.36099874246763,0.7678928375244141,0.23210716247558594,0.25705382227897644,640,2.8125,8.533333333333333,0.02197265625,1572864,184320,fp32,288,0.031959354877471924,0.07198891639709473
4,66,62,0.031959354877471924,0.003051514970138669,0.05524051934480667,25.154844689493302,0.8067060112953186,0.1932939887046814,0.20452642440795898,768,3.375,7.111111111111111,0.0263671875,1572864,221184,fp32,288,0.028093114495277405,0.061133289337158205
5,71,57,0.028093114495277405,0.002594776451587677,0.05093894898891449,25.859000354822502,0.8347771167755127,0.1652228832244873,0.1707509309053421,896,3.9375,6.095238095238095,0.03076171875,1572864,258048,fp32,288,0.025089362636208534,0.053116066753864294
6,75,53,0.025089362636208534,0.0022560185752809048,0.04749756306409836,26.46657327800868,0.8563689589500427,0.14363104104995728,0.14274746179580688,1024,4.5,5.333333333333333,0.03515625,1572864,294912,fp32,288,0.022634858265519142,0.046834094822406774
7,77,51,0.022634858265519142,0.0019506321987137198,0.0441659614443779,27.098246503762518,0.8758230209350586,0.1241769790649414,0.11956623196601868,1152,5.0625,4.7407407407407405,0.03955078125,1572864,331776,fp32,288,0.020368283614516258,0.041130022704601296
8,79,49,0.020368283614516258,0.001717465347610414,0.04144231230020523,27.651120678460952,0.8901820182800293,0.1098179817199707,0.0996396392583847,1280,5.625,4.266666666666667,0.0439453125,1572864,368640,fp32,288,0.018694933503866196,0.0369195431470871
9,82,46,0.018694933503866196,0.001552900648675859,0.03940686210989952,28.088562845571722,0.9028328061103821,0.09716719388961792,0.08761532604694366,1408,6.1875,3.878787878787879,0.04833984375,1572864,405504,fp32,288,0.017134303227066994,0.03314088135957718
10,83,45,0.017134303227066994,0.0013841702602803707,0.03720443695783615,28.58810472718888,0.9142133593559265,0.08578664064407349,0.07605887204408646,1536,6.75,3.5555555555555554,0.052734375,1572864,442368,fp32,288,0.015721255913376808,0.029734332859516144
11,85,43,0.015721255913376808,0.0011924373684450984,0.03453168645501137,29.235644566148867,0.92488694190979,0.07511305809020996,0.0665661171078682,1664,7.3125,3.282051282051282,0.05712890625,1572864,479232,fp32,288,0.014185159467160702,0.026370739191770555
12,86,42,0.014185159467160702,0.0010268506594002247,0.032044511288404465,29.88492723071534,0.9354768395423889,0.06452316045761108,0.05731867998838425,1792,7.875,3.0476190476190474,0.0615234375,1572864,516096,fp32,288,0.0127377575263381,0.0230948381125927
13,84,44,0.0127377575263381,0.0008738496690057218,0.02956094779074192,30.585633466497278,0.9426131248474121,0.05738687515258789,0.050754617899656296,1920,8.4375,2.8444444444444446,0.06591796875,1572864,552960,fp32,288,0.01152764167636633,0.020699488371610644
14,85,43,0.01152764167636633,0.0007529757567681372,0.027440404519438744,31.23219045305017,0.9494473338127136,0.05055266618728638,0.04372956231236458,2048,9.0,2.6666666666666665,0.0703125,1572864,589824,fp32,288,0.010370667092502117,0.01840706691145897
